"Answer.time_in_minutes","modal","workerid","rating","percentage_blue","color","Answer.misread_instructions","Answer.condition","speaker_cond"
7.34673333333333,"might",18,0,0,"blue",0,"might","f"
7.34673333333333,"might",18,0,10,"blue",0,"might","f"
7.34673333333333,"might",18,0,25,"blue",0,"might","f"
7.34673333333333,"might",18,3,40,"blue",0,"might","f"
7.34673333333333,"might",18,4,50,"blue",0,"might","f"
7.34673333333333,"might",18,3,60,"blue",0,"might","f"
7.34673333333333,"might",18,0,75,"blue",0,"might","f"
7.34673333333333,"might",18,0,90,"blue",0,"might","f"
7.34673333333333,"might",18,0,100,"blue",0,"might","f"
7.34673333333333,"probably",18,0,0,"blue",0,"might","f"
7.34673333333333,"probably",18,0,10,"blue",0,"might","f"
7.34673333333333,"probably",18,0,25,"blue",0,"might","f"
7.34673333333333,"probably",18,1,40,"blue",0,"might","f"
7.34673333333333,"probably",18,3,50,"blue",0,"might","f"
7.34673333333333,"probably",18,3,60,"blue",0,"might","f"
7.34673333333333,"probably",18,3,75,"blue",0,"might","f"
7.34673333333333,"probably",18,0,90,"blue",0,"might","f"
7.34673333333333,"probably",18,0,100,"blue",0,"might","f"
7.34673333333333,"bare",18,0,0,"blue",0,"might","f"
7.34673333333333,"bare",18,0,10,"blue",0,"might","f"
7.34673333333333,"bare",18,0,25,"blue",0,"might","f"
7.34673333333333,"bare",18,0,40,"blue",0,"might","f"
7.34673333333333,"bare",18,0,50,"blue",0,"might","f"
7.34673333333333,"bare",18,0,60,"blue",0,"might","f"
7.34673333333333,"bare",18,0,75,"blue",0,"might","f"
7.34673333333333,"bare",18,0,90,"blue",0,"might","f"
7.34673333333333,"bare",18,10,100,"blue",0,"might","f"
7.34673333333333,"probably",18,0,0,"orange",0,"might","f"
7.34673333333333,"probably",18,0,10,"orange",0,"might","f"
7.34673333333333,"probably",18,1,25,"orange",0,"might","f"
7.34673333333333,"probably",18,2,40,"orange",0,"might","f"
7.34673333333333,"probably",18,3,50,"orange",0,"might","f"
7.34673333333333,"probably",18,3,60,"orange",0,"might","f"
7.34673333333333,"probably",18,1,75,"orange",0,"might","f"
7.34673333333333,"probably",18,0,90,"orange",0,"might","f"
7.34673333333333,"probably",18,0,100,"orange",0,"might","f"
7.34673333333333,"bare",18,10,0,"orange",0,"might","f"
7.34673333333333,"bare",18,0,10,"orange",0,"might","f"
7.34673333333333,"bare",18,0,25,"orange",0,"might","f"
7.34673333333333,"bare",18,0,40,"orange",0,"might","f"
7.34673333333333,"bare",18,0,50,"orange",0,"might","f"
7.34673333333333,"bare",18,0,60,"orange",0,"might","f"
7.34673333333333,"bare",18,0,75,"orange",0,"might","f"
7.34673333333333,"bare",18,0,90,"orange",0,"might","f"
7.34673333333333,"bare",18,0,100,"orange",0,"might","f"
4.98635,"might",19,0,0,"orange",0,"might","f"
4.98635,"might",19,0,10,"orange",0,"might","f"
4.98635,"might",19,0,25,"orange",0,"might","f"
4.98635,"might",19,4,40,"orange",0,"might","f"
4.98635,"might",19,6,50,"orange",0,"might","f"
4.98635,"might",19,0,60,"orange",0,"might","f"
4.98635,"might",19,0,75,"orange",0,"might","f"
4.98635,"might",19,0,90,"orange",0,"might","f"
4.98635,"might",19,0,100,"orange",0,"might","f"
4.98635,"bare",19,0,0,"blue",0,"might","f"
4.98635,"bare",19,0,10,"blue",0,"might","f"
4.98635,"bare",19,0,25,"blue",0,"might","f"
4.98635,"bare",19,0,40,"blue",0,"might","f"
4.98635,"bare",19,0,50,"blue",0,"might","f"
4.98635,"bare",19,0,60,"blue",0,"might","f"
4.98635,"bare",19,0,75,"blue",0,"might","f"
4.98635,"bare",19,0,90,"blue",0,"might","f"
4.98635,"bare",19,10,100,"blue",0,"might","f"
4.98635,"probably",19,0,0,"blue",0,"might","f"
4.98635,"probably",19,0,10,"blue",0,"might","f"
4.98635,"probably",19,0,25,"blue",0,"might","f"
4.98635,"probably",19,0,40,"blue",0,"might","f"
4.98635,"probably",19,0,50,"blue",0,"might","f"
4.98635,"probably",19,0,60,"blue",0,"might","f"
4.98635,"probably",19,3,75,"blue",0,"might","f"
4.98635,"probably",19,7,90,"blue",0,"might","f"
4.98635,"probably",19,0,100,"blue",0,"might","f"
4.98635,"probably",19,0,0,"orange",0,"might","f"
4.98635,"probably",19,6,10,"orange",0,"might","f"
4.98635,"probably",19,4,25,"orange",0,"might","f"
4.98635,"probably",19,0,40,"orange",0,"might","f"
4.98635,"probably",19,0,50,"orange",0,"might","f"
4.98635,"probably",19,0,60,"orange",0,"might","f"
4.98635,"probably",19,0,75,"orange",0,"might","f"
4.98635,"probably",19,0,90,"orange",0,"might","f"
4.98635,"probably",19,0,100,"orange",0,"might","f"
4.98635,"bare",19,10,0,"orange",0,"might","f"
4.98635,"bare",19,0,10,"orange",0,"might","f"
4.98635,"bare",19,0,25,"orange",0,"might","f"
4.98635,"bare",19,0,40,"orange",0,"might","f"
4.98635,"bare",19,0,50,"orange",0,"might","f"
4.98635,"bare",19,0,60,"orange",0,"might","f"
4.98635,"bare",19,0,75,"orange",0,"might","f"
4.98635,"bare",19,0,90,"orange",0,"might","f"
4.98635,"bare",19,0,100,"orange",0,"might","f"
4.98635,"might",19,0,0,"blue",0,"might","f"
4.98635,"might",19,0,10,"blue",0,"might","f"
4.98635,"might",19,0,25,"blue",0,"might","f"
4.98635,"might",19,0,40,"blue",0,"might","f"
4.98635,"might",19,4,50,"blue",0,"might","f"
4.98635,"might",19,4,60,"blue",0,"might","f"
4.98635,"might",19,2,75,"blue",0,"might","f"
4.98635,"might",19,0,90,"blue",0,"might","f"
4.98635,"might",19,0,100,"blue",0,"might","f"
4.03751666666667,"bare",20,10,0,"orange",0,"might","m"
4.03751666666667,"bare",20,0,10,"orange",0,"might","m"
4.03751666666667,"bare",20,0,25,"orange",0,"might","m"
4.03751666666667,"bare",20,0,40,"orange",0,"might","m"
4.03751666666667,"bare",20,0,50,"orange",0,"might","m"
4.03751666666667,"bare",20,0,60,"orange",0,"might","m"
4.03751666666667,"bare",20,0,75,"orange",0,"might","m"
4.03751666666667,"bare",20,0,90,"orange",0,"might","m"
4.03751666666667,"bare",20,0,100,"orange",0,"might","m"
4.03751666666667,"probably",20,0,0,"blue",0,"might","m"
4.03751666666667,"probably",20,0,10,"blue",0,"might","m"
4.03751666666667,"probably",20,0,25,"blue",0,"might","m"
4.03751666666667,"probably",20,0,40,"blue",0,"might","m"
4.03751666666667,"probably",20,0,50,"blue",0,"might","m"
4.03751666666667,"probably",20,0,60,"blue",0,"might","m"
4.03751666666667,"probably",20,0,75,"blue",0,"might","m"
4.03751666666667,"probably",20,10,90,"blue",0,"might","m"
4.03751666666667,"probably",20,0,100,"blue",0,"might","m"
4.03751666666667,"might",20,0,0,"orange",0,"might","m"
4.03751666666667,"might",20,0,10,"orange",0,"might","m"
4.03751666666667,"might",20,0,25,"orange",0,"might","m"
4.03751666666667,"might",20,7,40,"orange",0,"might","m"
4.03751666666667,"might",20,3,50,"orange",0,"might","m"
4.03751666666667,"might",20,0,60,"orange",0,"might","m"
4.03751666666667,"might",20,0,75,"orange",0,"might","m"
4.03751666666667,"might",20,0,90,"orange",0,"might","m"
4.03751666666667,"might",20,0,100,"orange",0,"might","m"
4.03751666666667,"probably",20,0,0,"orange",0,"might","m"
4.03751666666667,"probably",20,9,10,"orange",0,"might","m"
4.03751666666667,"probably",20,1,25,"orange",0,"might","m"
4.03751666666667,"probably",20,0,40,"orange",0,"might","m"
4.03751666666667,"probably",20,0,50,"orange",0,"might","m"
4.03751666666667,"probably",20,0,60,"orange",0,"might","m"
4.03751666666667,"probably",20,0,75,"orange",0,"might","m"
4.03751666666667,"probably",20,0,90,"orange",0,"might","m"
4.03751666666667,"probably",20,0,100,"orange",0,"might","m"
4.03751666666667,"might",20,0,0,"blue",0,"might","m"
4.03751666666667,"might",20,0,10,"blue",0,"might","m"
4.03751666666667,"might",20,0,25,"blue",0,"might","m"
4.03751666666667,"might",20,0,40,"blue",0,"might","m"
4.03751666666667,"might",20,0,50,"blue",0,"might","m"
4.03751666666667,"might",20,7,60,"blue",0,"might","m"
4.03751666666667,"might",20,3,75,"blue",0,"might","m"
4.03751666666667,"might",20,0,90,"blue",0,"might","m"
4.03751666666667,"might",20,0,100,"blue",0,"might","m"
4.03751666666667,"bare",20,0,0,"blue",0,"might","m"
4.03751666666667,"bare",20,0,10,"blue",0,"might","m"
4.03751666666667,"bare",20,0,25,"blue",0,"might","m"
4.03751666666667,"bare",20,0,40,"blue",0,"might","m"
4.03751666666667,"bare",20,0,50,"blue",0,"might","m"
4.03751666666667,"bare",20,0,60,"blue",0,"might","m"
4.03751666666667,"bare",20,0,75,"blue",0,"might","m"
4.03751666666667,"bare",20,0,90,"blue",0,"might","m"
4.03751666666667,"bare",20,10,100,"blue",0,"might","m"
4.3635,"might",21,0,0,"blue",0,"might","m"
4.3635,"might",21,0,10,"blue",0,"might","m"
4.3635,"might",21,0,25,"blue",0,"might","m"
4.3635,"might",21,0,40,"blue",0,"might","m"
4.3635,"might",21,6,50,"blue",0,"might","m"
4.3635,"might",21,4,60,"blue",0,"might","m"
4.3635,"might",21,0,75,"blue",0,"might","m"
4.3635,"might",21,0,90,"blue",0,"might","m"
4.3635,"might",21,0,100,"blue",0,"might","m"
4.3635,"bare",21,10,0,"orange",0,"might","m"
4.3635,"bare",21,0,10,"orange",0,"might","m"
4.3635,"bare",21,0,25,"orange",0,"might","m"
4.3635,"bare",21,0,40,"orange",0,"might","m"
4.3635,"bare",21,0,50,"orange",0,"might","m"
4.3635,"bare",21,0,60,"orange",0,"might","m"
4.3635,"bare",21,0,75,"orange",0,"might","m"
4.3635,"bare",21,0,90,"orange",0,"might","m"
4.3635,"bare",21,0,100,"orange",0,"might","m"
4.3635,"bare",21,0,0,"blue",0,"might","m"
4.3635,"bare",21,0,10,"blue",0,"might","m"
4.3635,"bare",21,0,25,"blue",0,"might","m"
4.3635,"bare",21,0,40,"blue",0,"might","m"
4.3635,"bare",21,0,50,"blue",0,"might","m"
4.3635,"bare",21,0,60,"blue",0,"might","m"
4.3635,"bare",21,0,75,"blue",0,"might","m"
4.3635,"bare",21,0,90,"blue",0,"might","m"
4.3635,"bare",21,10,100,"blue",0,"might","m"
4.3635,"probably",21,0,0,"orange",0,"might","m"
4.3635,"probably",21,7,10,"orange",0,"might","m"
4.3635,"probably",21,3,25,"orange",0,"might","m"
4.3635,"probably",21,0,40,"orange",0,"might","m"
4.3635,"probably",21,0,50,"orange",0,"might","m"
4.3635,"probably",21,0,60,"orange",0,"might","m"
4.3635,"probably",21,0,75,"orange",0,"might","m"
4.3635,"probably",21,0,90,"orange",0,"might","m"
4.3635,"probably",21,0,100,"orange",0,"might","m"
4.3635,"might",21,0,0,"orange",0,"might","m"
4.3635,"might",21,0,10,"orange",0,"might","m"
4.3635,"might",21,0,25,"orange",0,"might","m"
4.3635,"might",21,4,40,"orange",0,"might","m"
4.3635,"might",21,4,50,"orange",0,"might","m"
4.3635,"might",21,2,60,"orange",0,"might","m"
4.3635,"might",21,0,75,"orange",0,"might","m"
4.3635,"might",21,0,90,"orange",0,"might","m"
4.3635,"might",21,0,100,"orange",0,"might","m"
4.3635,"probably",21,0,0,"blue",0,"might","m"
4.3635,"probably",21,0,10,"blue",0,"might","m"
4.3635,"probably",21,0,25,"blue",0,"might","m"
4.3635,"probably",21,0,40,"blue",0,"might","m"
4.3635,"probably",21,0,50,"blue",0,"might","m"
4.3635,"probably",21,0,60,"blue",0,"might","m"
4.3635,"probably",21,4,75,"blue",0,"might","m"
4.3635,"probably",21,6,90,"blue",0,"might","m"
4.3635,"probably",21,0,100,"blue",0,"might","m"
5.59416666666667,"might",22,0,0,"orange",0,"might","m"
5.59416666666667,"might",22,0,10,"orange",0,"might","m"
5.59416666666667,"might",22,0,25,"orange",0,"might","m"
5.59416666666667,"might",22,3,40,"orange",0,"might","m"
5.59416666666667,"might",22,3,50,"orange",0,"might","m"
5.59416666666667,"might",22,2,60,"orange",0,"might","m"
5.59416666666667,"might",22,2,75,"orange",0,"might","m"
5.59416666666667,"might",22,0,90,"orange",0,"might","m"
5.59416666666667,"might",22,0,100,"orange",0,"might","m"
5.59416666666667,"probably",22,0,0,"orange",0,"might","m"
5.59416666666667,"probably",22,7,10,"orange",0,"might","m"
5.59416666666667,"probably",22,3,25,"orange",0,"might","m"
5.59416666666667,"probably",22,0,40,"orange",0,"might","m"
5.59416666666667,"probably",22,0,50,"orange",0,"might","m"
5.59416666666667,"probably",22,0,60,"orange",0,"might","m"
5.59416666666667,"probably",22,0,75,"orange",0,"might","m"
5.59416666666667,"probably",22,0,90,"orange",0,"might","m"
5.59416666666667,"probably",22,0,100,"orange",0,"might","m"
5.59416666666667,"might",22,0,0,"blue",0,"might","m"
5.59416666666667,"might",22,0,10,"blue",0,"might","m"
5.59416666666667,"might",22,0,25,"blue",0,"might","m"
5.59416666666667,"might",22,4,40,"blue",0,"might","m"
5.59416666666667,"might",22,3,50,"blue",0,"might","m"
5.59416666666667,"might",22,3,60,"blue",0,"might","m"
5.59416666666667,"might",22,0,75,"blue",0,"might","m"
5.59416666666667,"might",22,0,90,"blue",0,"might","m"
5.59416666666667,"might",22,0,100,"blue",0,"might","m"
5.59416666666667,"bare",22,10,0,"orange",0,"might","m"
5.59416666666667,"bare",22,0,10,"orange",0,"might","m"
5.59416666666667,"bare",22,0,25,"orange",0,"might","m"
5.59416666666667,"bare",22,0,40,"orange",0,"might","m"
5.59416666666667,"bare",22,0,50,"orange",0,"might","m"
5.59416666666667,"bare",22,0,60,"orange",0,"might","m"
5.59416666666667,"bare",22,0,75,"orange",0,"might","m"
5.59416666666667,"bare",22,0,90,"orange",0,"might","m"
5.59416666666667,"bare",22,0,100,"orange",0,"might","m"
5.59416666666667,"bare",22,0,0,"blue",0,"might","m"
5.59416666666667,"bare",22,0,10,"blue",0,"might","m"
5.59416666666667,"bare",22,0,25,"blue",0,"might","m"
5.59416666666667,"bare",22,0,40,"blue",0,"might","m"
5.59416666666667,"bare",22,0,50,"blue",0,"might","m"
5.59416666666667,"bare",22,0,60,"blue",0,"might","m"
5.59416666666667,"bare",22,0,75,"blue",0,"might","m"
5.59416666666667,"bare",22,0,90,"blue",0,"might","m"
5.59416666666667,"bare",22,10,100,"blue",0,"might","m"
5.59416666666667,"probably",22,0,0,"blue",0,"might","m"
5.59416666666667,"probably",22,0,10,"blue",0,"might","m"
5.59416666666667,"probably",22,0,25,"blue",0,"might","m"
5.59416666666667,"probably",22,0,40,"blue",0,"might","m"
5.59416666666667,"probably",22,0,50,"blue",0,"might","m"
5.59416666666667,"probably",22,0,60,"blue",0,"might","m"
5.59416666666667,"probably",22,2,75,"blue",0,"might","m"
5.59416666666667,"probably",22,8,90,"blue",0,"might","m"
5.59416666666667,"probably",22,0,100,"blue",0,"might","m"
4.90543333333333,"probably",23,0,0,"orange",0,"might","m"
4.90543333333333,"probably",23,10,10,"orange",0,"might","m"
4.90543333333333,"probably",23,0,25,"orange",0,"might","m"
4.90543333333333,"probably",23,0,40,"orange",0,"might","m"
4.90543333333333,"probably",23,0,50,"orange",0,"might","m"
4.90543333333333,"probably",23,0,60,"orange",0,"might","m"
4.90543333333333,"probably",23,0,75,"orange",0,"might","m"
4.90543333333333,"probably",23,0,90,"orange",0,"might","m"
4.90543333333333,"probably",23,0,100,"orange",0,"might","m"
4.90543333333333,"bare",23,0,0,"blue",0,"might","m"
4.90543333333333,"bare",23,0,10,"blue",0,"might","m"
4.90543333333333,"bare",23,0,25,"blue",0,"might","m"
4.90543333333333,"bare",23,0,40,"blue",0,"might","m"
4.90543333333333,"bare",23,0,50,"blue",0,"might","m"
4.90543333333333,"bare",23,0,60,"blue",0,"might","m"
4.90543333333333,"bare",23,0,75,"blue",0,"might","m"
4.90543333333333,"bare",23,0,90,"blue",0,"might","m"
4.90543333333333,"bare",23,10,100,"blue",0,"might","m"
4.90543333333333,"might",23,0,0,"blue",0,"might","m"
4.90543333333333,"might",23,0,10,"blue",0,"might","m"
4.90543333333333,"might",23,0,25,"blue",0,"might","m"
4.90543333333333,"might",23,0,40,"blue",0,"might","m"
4.90543333333333,"might",23,0,50,"blue",0,"might","m"
4.90543333333333,"might",23,7,60,"blue",0,"might","m"
4.90543333333333,"might",23,3,75,"blue",0,"might","m"
4.90543333333333,"might",23,0,90,"blue",0,"might","m"
4.90543333333333,"might",23,0,100,"blue",0,"might","m"
4.90543333333333,"bare",23,10,0,"orange",0,"might","m"
4.90543333333333,"bare",23,0,10,"orange",0,"might","m"
4.90543333333333,"bare",23,0,25,"orange",0,"might","m"
4.90543333333333,"bare",23,0,40,"orange",0,"might","m"
4.90543333333333,"bare",23,0,50,"orange",0,"might","m"
4.90543333333333,"bare",23,0,60,"orange",0,"might","m"
4.90543333333333,"bare",23,0,75,"orange",0,"might","m"
4.90543333333333,"bare",23,0,90,"orange",0,"might","m"
4.90543333333333,"bare",23,0,100,"orange",0,"might","m"
4.90543333333333,"might",23,0,0,"orange",0,"might","m"
4.90543333333333,"might",23,0,10,"orange",0,"might","m"
4.90543333333333,"might",23,0,25,"orange",0,"might","m"
4.90543333333333,"might",23,0,40,"orange",0,"might","m"
4.90543333333333,"might",23,10,50,"orange",0,"might","m"
4.90543333333333,"might",23,0,60,"orange",0,"might","m"
4.90543333333333,"might",23,0,75,"orange",0,"might","m"
4.90543333333333,"might",23,0,90,"orange",0,"might","m"
4.90543333333333,"might",23,0,100,"orange",0,"might","m"
4.90543333333333,"probably",23,0,0,"blue",0,"might","m"
4.90543333333333,"probably",23,0,10,"blue",0,"might","m"
4.90543333333333,"probably",23,0,25,"blue",0,"might","m"
4.90543333333333,"probably",23,0,40,"blue",0,"might","m"
4.90543333333333,"probably",23,0,50,"blue",0,"might","m"
4.90543333333333,"probably",23,0,60,"blue",0,"might","m"
4.90543333333333,"probably",23,0,75,"blue",0,"might","m"
4.90543333333333,"probably",23,10,90,"blue",0,"might","m"
4.90543333333333,"probably",23,0,100,"blue",0,"might","m"
5.52308333333333,"probably",24,0,0,"orange",0,"might","m"
5.52308333333333,"probably",24,4,10,"orange",0,"might","m"
5.52308333333333,"probably",24,4,25,"orange",0,"might","m"
5.52308333333333,"probably",24,2,40,"orange",0,"might","m"
5.52308333333333,"probably",24,0,50,"orange",0,"might","m"
5.52308333333333,"probably",24,0,60,"orange",0,"might","m"
5.52308333333333,"probably",24,0,75,"orange",0,"might","m"
5.52308333333333,"probably",24,0,90,"orange",0,"might","m"
5.52308333333333,"probably",24,0,100,"orange",0,"might","m"
5.52308333333333,"bare",24,10,0,"orange",0,"might","m"
5.52308333333333,"bare",24,0,10,"orange",0,"might","m"
5.52308333333333,"bare",24,0,25,"orange",0,"might","m"
5.52308333333333,"bare",24,0,40,"orange",0,"might","m"
5.52308333333333,"bare",24,0,50,"orange",0,"might","m"
5.52308333333333,"bare",24,0,60,"orange",0,"might","m"
5.52308333333333,"bare",24,0,75,"orange",0,"might","m"
5.52308333333333,"bare",24,0,90,"orange",0,"might","m"
5.52308333333333,"bare",24,0,100,"orange",0,"might","m"
5.52308333333333,"probably",24,0,0,"blue",0,"might","m"
5.52308333333333,"probably",24,0,10,"blue",0,"might","m"
5.52308333333333,"probably",24,0,25,"blue",0,"might","m"
5.52308333333333,"probably",24,0,40,"blue",0,"might","m"
5.52308333333333,"probably",24,0,50,"blue",0,"might","m"
5.52308333333333,"probably",24,1,60,"blue",0,"might","m"
5.52308333333333,"probably",24,4,75,"blue",0,"might","m"
5.52308333333333,"probably",24,5,90,"blue",0,"might","m"
5.52308333333333,"probably",24,0,100,"blue",0,"might","m"
5.52308333333333,"might",24,0,0,"orange",0,"might","m"
5.52308333333333,"might",24,0,10,"orange",0,"might","m"
5.52308333333333,"might",24,0,25,"orange",0,"might","m"
5.52308333333333,"might",24,3,40,"orange",0,"might","m"
5.52308333333333,"might",24,4,50,"orange",0,"might","m"
5.52308333333333,"might",24,3,60,"orange",0,"might","m"
5.52308333333333,"might",24,0,75,"orange",0,"might","m"
5.52308333333333,"might",24,0,90,"orange",0,"might","m"
5.52308333333333,"might",24,0,100,"orange",0,"might","m"
5.52308333333333,"might",24,0,0,"blue",0,"might","m"
5.52308333333333,"might",24,0,10,"blue",0,"might","m"
5.52308333333333,"might",24,0,25,"blue",0,"might","m"
5.52308333333333,"might",24,3,40,"blue",0,"might","m"
5.52308333333333,"might",24,4,50,"blue",0,"might","m"
5.52308333333333,"might",24,3,60,"blue",0,"might","m"
5.52308333333333,"might",24,0,75,"blue",0,"might","m"
5.52308333333333,"might",24,0,90,"blue",0,"might","m"
5.52308333333333,"might",24,0,100,"blue",0,"might","m"
5.52308333333333,"bare",24,0,0,"blue",0,"might","m"
5.52308333333333,"bare",24,0,10,"blue",0,"might","m"
5.52308333333333,"bare",24,0,25,"blue",0,"might","m"
5.52308333333333,"bare",24,0,40,"blue",0,"might","m"
5.52308333333333,"bare",24,0,50,"blue",0,"might","m"
5.52308333333333,"bare",24,0,60,"blue",0,"might","m"
5.52308333333333,"bare",24,0,75,"blue",0,"might","m"
5.52308333333333,"bare",24,0,90,"blue",0,"might","m"
5.52308333333333,"bare",24,10,100,"blue",0,"might","m"
4.0446,"bare",25,0,0,"blue",0,"might","m"
4.0446,"bare",25,0,10,"blue",0,"might","m"
4.0446,"bare",25,0,25,"blue",0,"might","m"
4.0446,"bare",25,0,40,"blue",0,"might","m"
4.0446,"bare",25,0,50,"blue",0,"might","m"
4.0446,"bare",25,0,60,"blue",0,"might","m"
4.0446,"bare",25,0,75,"blue",0,"might","m"
4.0446,"bare",25,0,90,"blue",0,"might","m"
4.0446,"bare",25,10,100,"blue",0,"might","m"
4.0446,"probably",25,0,0,"blue",0,"might","m"
4.0446,"probably",25,0,10,"blue",0,"might","m"
4.0446,"probably",25,0,25,"blue",0,"might","m"
4.0446,"probably",25,0,40,"blue",0,"might","m"
4.0446,"probably",25,1,50,"blue",0,"might","m"
4.0446,"probably",25,4,60,"blue",0,"might","m"
4.0446,"probably",25,4,75,"blue",0,"might","m"
4.0446,"probably",25,1,90,"blue",0,"might","m"
4.0446,"probably",25,0,100,"blue",0,"might","m"
4.0446,"might",25,0,0,"orange",0,"might","m"
4.0446,"might",25,0,10,"orange",0,"might","m"
4.0446,"might",25,0,25,"orange",0,"might","m"
4.0446,"might",25,5,40,"orange",0,"might","m"
4.0446,"might",25,5,50,"orange",0,"might","m"
4.0446,"might",25,0,60,"orange",0,"might","m"
4.0446,"might",25,0,75,"orange",0,"might","m"
4.0446,"might",25,0,90,"orange",0,"might","m"
4.0446,"might",25,0,100,"orange",0,"might","m"
4.0446,"probably",25,0,0,"orange",0,"might","m"
4.0446,"probably",25,6,10,"orange",0,"might","m"
4.0446,"probably",25,4,25,"orange",0,"might","m"
4.0446,"probably",25,0,40,"orange",0,"might","m"
4.0446,"probably",25,0,50,"orange",0,"might","m"
4.0446,"probably",25,0,60,"orange",0,"might","m"
4.0446,"probably",25,0,75,"orange",0,"might","m"
4.0446,"probably",25,0,90,"orange",0,"might","m"
4.0446,"probably",25,0,100,"orange",0,"might","m"
4.0446,"might",25,0,0,"blue",0,"might","m"
4.0446,"might",25,0,10,"blue",0,"might","m"
4.0446,"might",25,0,25,"blue",0,"might","m"
4.0446,"might",25,0,40,"blue",0,"might","m"
4.0446,"might",25,5,50,"blue",0,"might","m"
4.0446,"might",25,4,60,"blue",0,"might","m"
4.0446,"might",25,1,75,"blue",0,"might","m"
4.0446,"might",25,0,90,"blue",0,"might","m"
4.0446,"might",25,0,100,"blue",0,"might","m"
4.0446,"bare",25,10,0,"orange",0,"might","m"
4.0446,"bare",25,0,10,"orange",0,"might","m"
4.0446,"bare",25,0,25,"orange",0,"might","m"
4.0446,"bare",25,0,40,"orange",0,"might","m"
4.0446,"bare",25,0,50,"orange",0,"might","m"
4.0446,"bare",25,0,60,"orange",0,"might","m"
4.0446,"bare",25,0,75,"orange",0,"might","m"
4.0446,"bare",25,0,90,"orange",0,"might","m"
4.0446,"bare",25,0,100,"orange",0,"might","m"
5.51148333333333,"might",26,0,0,"blue",0,"might","m"
5.51148333333333,"might",26,0,10,"blue",0,"might","m"
5.51148333333333,"might",26,0,25,"blue",0,"might","m"
5.51148333333333,"might",26,1,40,"blue",0,"might","m"
5.51148333333333,"might",26,5,50,"blue",0,"might","m"
5.51148333333333,"might",26,3,60,"blue",0,"might","m"
5.51148333333333,"might",26,1,75,"blue",0,"might","m"
5.51148333333333,"might",26,0,90,"blue",0,"might","m"
5.51148333333333,"might",26,0,100,"blue",0,"might","m"
5.51148333333333,"might",26,0,0,"orange",0,"might","m"
5.51148333333333,"might",26,0,10,"orange",0,"might","m"
5.51148333333333,"might",26,1,25,"orange",0,"might","m"
5.51148333333333,"might",26,4,40,"orange",0,"might","m"
5.51148333333333,"might",26,4,50,"orange",0,"might","m"
5.51148333333333,"might",26,1,60,"orange",0,"might","m"
5.51148333333333,"might",26,0,75,"orange",0,"might","m"
5.51148333333333,"might",26,0,90,"orange",0,"might","m"
5.51148333333333,"might",26,0,100,"orange",0,"might","m"
5.51148333333333,"bare",26,0,0,"blue",0,"might","m"
5.51148333333333,"bare",26,0,10,"blue",0,"might","m"
5.51148333333333,"bare",26,0,25,"blue",0,"might","m"
5.51148333333333,"bare",26,0,40,"blue",0,"might","m"
5.51148333333333,"bare",26,0,50,"blue",0,"might","m"
5.51148333333333,"bare",26,0,60,"blue",0,"might","m"
5.51148333333333,"bare",26,0,75,"blue",0,"might","m"
5.51148333333333,"bare",26,0,90,"blue",0,"might","m"
5.51148333333333,"bare",26,10,100,"blue",0,"might","m"
5.51148333333333,"probably",26,0,0,"orange",0,"might","m"
5.51148333333333,"probably",26,8,10,"orange",0,"might","m"
5.51148333333333,"probably",26,2,25,"orange",0,"might","m"
5.51148333333333,"probably",26,0,40,"orange",0,"might","m"
5.51148333333333,"probably",26,0,50,"orange",0,"might","m"
5.51148333333333,"probably",26,0,60,"orange",0,"might","m"
5.51148333333333,"probably",26,0,75,"orange",0,"might","m"
5.51148333333333,"probably",26,0,90,"orange",0,"might","m"
5.51148333333333,"probably",26,0,100,"orange",0,"might","m"
5.51148333333333,"probably",26,0,0,"blue",0,"might","m"
5.51148333333333,"probably",26,0,10,"blue",0,"might","m"
5.51148333333333,"probably",26,0,25,"blue",0,"might","m"
5.51148333333333,"probably",26,0,40,"blue",0,"might","m"
5.51148333333333,"probably",26,0,50,"blue",0,"might","m"
5.51148333333333,"probably",26,0,60,"blue",0,"might","m"
5.51148333333333,"probably",26,2,75,"blue",0,"might","m"
5.51148333333333,"probably",26,8,90,"blue",0,"might","m"
5.51148333333333,"probably",26,0,100,"blue",0,"might","m"
5.51148333333333,"bare",26,10,0,"orange",0,"might","m"
5.51148333333333,"bare",26,0,10,"orange",0,"might","m"
5.51148333333333,"bare",26,0,25,"orange",0,"might","m"
5.51148333333333,"bare",26,0,40,"orange",0,"might","m"
5.51148333333333,"bare",26,0,50,"orange",0,"might","m"
5.51148333333333,"bare",26,0,60,"orange",0,"might","m"
5.51148333333333,"bare",26,0,75,"orange",0,"might","m"
5.51148333333333,"bare",26,0,90,"orange",0,"might","m"
5.51148333333333,"bare",26,0,100,"orange",0,"might","m"
4.12225,"might",27,0,0,"blue",0,"might","m"
4.12225,"might",27,0,10,"blue",0,"might","m"
4.12225,"might",27,0,25,"blue",0,"might","m"
4.12225,"might",27,0,40,"blue",0,"might","m"
4.12225,"might",27,0,50,"blue",0,"might","m"
4.12225,"might",27,10,60,"blue",0,"might","m"
4.12225,"might",27,0,75,"blue",0,"might","m"
4.12225,"might",27,0,90,"blue",0,"might","m"
4.12225,"might",27,0,100,"blue",0,"might","m"
4.12225,"probably",27,0,0,"orange",0,"might","m"
